"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)";"Radiación (w/m2)"
08/02/2025 22:00:00;0,00;20,80;87,20;219,50;1,60;0,00
08/02/2025 21:00:00;0,30;20,90;88,60;334,50;1,00;0,00
08/02/2025 20:00:00;26,30;19,10;100,00;51,50;1,80;0,90
08/02/2025 19:00:00;9,50;27,20;75,70;319,20;3,50;2,80
08/02/2025 18:00:00;0,00;31,30;67,00;120,20;3,30;23,50
08/02/2025 17:00:00;0,00;32,50;65,20;125,60;3,30;214,60
08/02/2025 16:00:00;0,00;31,40;68,70;172,60;3,50;172,90
08/02/2025 15:00:00;0,00;38,00;39,00;175,70;2,00;815,70
08/02/2025 14:00:00;0,10;36,50;45,10;98,90;1,90;579,00
08/02/2025 13:00:00;0,00;38,80;34,10;172,50;2,70;703,70
08/02/2025 12:00:00;0,00;38,00;33,50;221,50;1,70;478,50
08/02/2025 11:00:00;0,00;38,30;33,60;340,90;2,70;756,00
08/02/2025 10:00:00;0,00;36,60;37,80;359,20;4,20;688,70
08/02/2025 09:00:00;0,00;34,70;41,60;359,80;4,40;458,70
08/02/2025 08:00:00;0,00;32,90;46,30;359,30;5,10;247,30
08/02/2025 07:00:00;0,00;31,30;49,50;0,90;5,40;64,20
08/02/2025 06:00:00;0,00;30,60;50,00;356,70;4,60;0,80
08/02/2025 05:00:00;0,00;31,20;48,40;357,10;4,00;0,00
08/02/2025 04:00:00;0,00;31,40;47,30;4,20;3,80;0,00
08/02/2025 03:00:00;0,00;24,90;72,90;16,50;0,60;0,00
08/02/2025 02:00:00;0,00;25,50;71,30;54,60;1,40;0,00
08/02/2025 01:00:00;0,00;25,90;72,50;59,30;1,90;0,00
08/02/2025 00:00:00;0,00;26,60;70,30;54,00;1,80;0,00
07/02/2025 23:00:00;0,00;27,80;65,80;64,50;2,10;0,00
07/02/2025 22:00:00;0,00;28,60;63,60;60,80;2,60;0,00
07/02/2025 21:00:00;0,00;29,70;59,50;69,70;2,90;0,00
07/02/2025 20:00:00;0,00;31,20;54,30;68,60;3,40;2,70
07/02/2025 19:00:00;0,00;33,80;46,60;73,70;3,80;116,60
07/02/2025 18:00:00;0,00;36,30;40,30;76,40;4,30;352,60
07/02/2025 17:00:00;0,00;38,70;32,80;68,20;3,50;532,60
07/02/2025 16:00:00;0,00;39,30;30,40;40,30;3,60;770,00
07/02/2025 15:00:00;0,00;39,10;31,20;35,10;4,00;883,60
07/02/2025 14:00:00;0,00;38,80;31,00;32,00;3,40;1034,80
07/02/2025 13:00:00;0,00;37,80;30,10;23,00;3,20;1029,30
07/02/2025 12:00:00;0,00;37,10;31,90;11,40;3,40;966,50
07/02/2025 11:00:00;0,00;35,90;33,90;11,00;3,80;839,60
07/02/2025 10:00:00;0,00;33,40;41,10;27,80;2,00;674,00
07/02/2025 09:00:00;0,00;28,70;50,10;119,80;0,80;479,20
07/02/2025 08:00:00;0,00;24,40;62,20;147,50;0,60;255,80
07/02/2025 07:00:00;0,00;19,30;80,50;223,40;0,70;66,80
07/02/2025 06:00:00;0,00;18,60;81,80;239,50;0,50;1,90
07/02/2025 05:00:00;0,00;19,80;77,10;57,70;0,40;0,00
07/02/2025 04:00:00;0,00;19,50;78,50;106,80;0,20;0,00
07/02/2025 03:00:00;0,00;18,80;80,90;7,70;0,00;0,00
07/02/2025 02:00:00;0,00;19,80;77,90;7,70;0,10;0,00
07/02/2025 01:00:00;0,00;21,00;72,70;92,30;0,00;0,00
07/02/2025 00:00:00;0,00;23,40;62,90;92,30;0,80;0,00
06/02/2025 23:00:00;0,00;24,70;58,90;99,70;2,10;0,00
06/02/2025 22:00:00;0,00;25,70;57,20;88,80;2,60;0,00
06/02/2025 21:00:00;0,00;26,70;54,00;92,50;3,30;0,00
06/02/2025 20:00:00;0,00;28,70;47,80;94,40;3,70;4,40
06/02/2025 19:00:00;0,00;31,90;33,40;94,10;4,00;135,10
06/02/2025 18:00:00;0,00;34,20;26,40;96,80;4,50;388,40
06/02/2025 17:00:00;0,00;35,60;23,40;107,90;5,40;618,50
06/02/2025 16:00:00;0,00;36,50;22,30;99,40;5,10;817,50
06/02/2025 15:00:00;0,00;37,00;22,00;105,60;4,90;967,90
06/02/2025 14:00:00;0,00;37,50;19,30;101,50;4,50;1067,10
06/02/2025 13:00:00;0,00;36,80;21,00;108,80;4,30;1086,10
06/02/2025 12:00:00;0,00;35,20;25,20;122,00;3,90;1024,90
06/02/2025 11:00:00;0,00;32,40;27,40;123,50;2,20;895,20
06/02/2025 10:00:00;0,00;29,40;32,20;110,40;1,40;726,80
06/02/2025 09:00:00;0,00;25,50;45,10;144,80;0,20;517,50
06/02/2025 08:00:00;0,00;19,70;63,70;349,10;0,10;287,00
06/02/2025 07:00:00;0,00;14,10;83,40;356,10;0,80;94,70
06/02/2025 06:00:00;0,00;11,80;96,90;339,50;1,10;2,50
06/02/2025 05:00:00;0,00;12,30;97,20;344,00;1,20;0,00
06/02/2025 04:00:00;0,00;12,70;99,20;336,50;0,90;0,00
06/02/2025 03:00:00;0,00;13,80;99,70;332,00;0,80;0,00
06/02/2025 02:00:00;0,00;16,90;100,00;52,60;0,40;0,00
06/02/2025 01:00:00;0,00;17,30;100,00;61,30;0,50;0,00
06/02/2025 00:00:00;0,00;18,00;99,10;109,30;0,00;0,00
05/02/2025 23:00:00;0,00;19,30;95,00;71,50;0,30;0,00
05/02/2025 22:00:00;0,00;20,70;88,70;69,40;0,70;0,00
05/02/2025 21:00:00;0,00;21,20;86,40;90,20;1,70;0,00
05/02/2025 20:00:00;0,00;21,70;86,10;110,70;3,20;2,40
05/02/2025 19:00:00;0,00;22,60;84,00;121,50;3,70;97,80
05/02/2025 18:00:00;0,00;24,40;75,10;122,80;3,80;315,70
05/02/2025 17:00:00;0,00;26,60;66,30;123,20;3,30;602,40
05/02/2025 16:00:00;0,00;27,40;64,90;137,00;3,40;806,90
05/02/2025 15:00:00;0,00;28,30;60,60;150,00;3,50;885,60
05/02/2025 14:00:00;0,00;27,60;62,80;176,60;3,00;823,40
05/02/2025 13:00:00;0,00;26,40;72,60;190,30;3,10;877,20
05/02/2025 12:00:00;0,00;23,60;89,70;198,50;2,60;477,70
05/02/2025 11:00:00;0,00;22,70;94,00;193,40;2,70;197,50
05/02/2025 10:00:00;0,00;22,90;93,00;224,10;2,30;184,00
05/02/2025 09:00:00;0,00;22,20;95,70;204,70;1,20;108,80
05/02/2025 08:00:00;0,00;21,50;99,60;183,10;1,30;85,30
05/02/2025 07:00:00;0,00;21,10;100,00;205,80;1,80;13,80
05/02/2025 06:00:00;0,00;21,10;100,00;201,00;1,80;0,00
05/02/2025 05:00:00;0,00;21,10;100,00;200,70;1,30;0,00
05/02/2025 04:00:00;0,90;21,40;99,60;141,30;1,70;0,00
05/02/2025 03:00:00;0,00;21,90;94,60;125,20;2,70;0,00
05/02/2025 02:00:00;0,00;22,00;92,10;121,30;4,10;0,00
05/02/2025 01:00:00;0,00;22,40;88,50;113,40;3,10;0,00
05/02/2025 00:00:00;0,00;22,50;88,40;113,80;3,20;0,00
04/02/2025 23:00:00;0,00;22,60;88,20;120,80;3,90;0,00
04/02/2025 22:00:00;0,00;22,70;87,20;127,50;4,00;0,00
04/02/2025 21:00:00;0,00;22,90;85,60;127,10;3,90;0,00
04/02/2025 20:00:00;0,00;23,50;81,10;123,30;4,00;1,50
04/02/2025 19:00:00;0,00;24,10;76,50;126,10;4,30;28,40
04/02/2025 18:00:00;0,00;24,90;71,40;137,40;3,30;130,60
04/02/2025 17:00:00;0,00;25,60;68,00;142,00;3,30;235,00
04/02/2025 16:00:00;0,00;25,90;68,40;158,00;2,90;413,60
04/02/2025 15:00:00;0,00;24,80;73,40;166,00;2,60;426,10
04/02/2025 14:00:00;0,00;23,00;81,60;157,70;2,30;219,50
04/02/2025 13:00:00;0,00;23,10;80,00;156,00;2,20;151,30
04/02/2025 12:00:00;0,00;23,40;78,00;144,70;2,40;247,70
04/02/2025 11:00:00;0,00;23,10;79,40;118,60;2,10;239,70
04/02/2025 10:00:00;0,00;22,80;82,60;134,70;2,70;363,30
04/02/2025 09:00:00;0,00;21,70;86,00;115,30;2,10;160,00
04/02/2025 08:00:00;0,00;21,20;89,60;78,40;1,40;117,70
04/02/2025 07:00:00;0,30;20,60;94,90;81,60;0,70;16,30
04/02/2025 06:00:00;0,00;21,10;90,60;108,00;1,20;0,20
04/02/2025 05:00:00;0,00;21,20;88,60;121,60;1,60;0,00
04/02/2025 04:00:00;0,00;21,20;86,90;126,80;2,90;0,00
04/02/2025 03:00:00;0,00;21,60;86,70;155,40;2,70;0,00
04/02/2025 02:00:00;0,00;22,10;86,00;151,50;2,00;0,00
04/02/2025 01:00:00;0,00;22,40;85,90;149,30;1,60;0,00
04/02/2025 00:00:00;0,00;22,60;84,40;146,00;1,30;0,00
03/02/2025 22:00:00;0,00;23,70;79,60;147,50;1,50;0,00
03/02/2025 21:00:00;0,00;24,20;78,20;155,20;2,20;0,00
03/02/2025 20:00:00;0,00;24,90;76,60;158,60;3,20;5,00
03/02/2025 19:00:00;0,00;26,20;69,90;152,20;3,30;76,90
03/02/2025 18:00:00;0,00;27,40;64,10;152,00;3,40;259,60
03/02/2025 17:00:00;0,00;28,10;60,30;138,60;3,90;425,10
03/02/2025 16:00:00;0,00;29,50;54,80;150,60;4,10;671,10
03/02/2025 15:00:00;0,00;30,30;51,60;160,90;4,00;866,00
03/02/2025 14:00:00;0,00;29,70;54,90;164,90;3,50;1031,50
03/02/2025 13:00:00;0,00;26,80;65,70;155,20;2,50;1011,00
03/02/2025 12:00:00;0,00;24,00;76,10;183,10;2,80;414,00
03/02/2025 11:00:00;0,00;22,90;81,10;194,10;3,10;293,80
03/02/2025 10:00:00;0,00;22,60;81,60;203,10;4,10;188,90
03/02/2025 09:00:00;0,00;23,20;80,10;225,40;4,30;225,10
03/02/2025 08:00:00;0,00;22,80;84,20;251,60;3,00;186,50
03/02/2025 07:00:00;0,00;21,10;91,30;274,10;1,20;70,80
03/02/2025 06:00:00;0,00;20,70;93,00;264,80;0,80;0,00
03/02/2025 05:00:00;0,00;21,60;88,90;208,80;0,50;0,00
03/02/2025 04:00:00;0,00;22,70;85,40;211,30;2,80;0,00
03/02/2025 03:00:00;0,00;22,90;85,30;218,60;3,20;0,00
03/02/2025 02:00:00;0,00;23,10;82,10;237,80;1,00;0,00
03/02/2025 01:00:00;0,00;24,30;75,80;214,50;1,40;0,00
03/02/2025 00:00:00;0,00;25,00;72,60;257,40;0,80;0,00
02/02/2025 23:00:00;0,00;26,30;70,80;76,40;0,50;0,00
02/02/2025 22:00:00;0,00;27,80;64,40;64,60;1,60;0,00
02/02/2025 21:00:00;0,00;29,60;57,20;86,40;1,70;0,00
02/02/2025 20:00:00;0,00;31,20;50,70;94,50;2,30;8,40
02/02/2025 19:00:00;0,00;33,10;45,90;87,50;2,80;67,90
02/02/2025 18:00:00;0,00;35,40;35,60;96,10;2,80;179,00
02/02/2025 17:00:00;0,00;37,30;28,90;75,10;3,00;427,10
02/02/2025 16:00:00;0,00;38,70;24,70;64,40;2,60;727,60
02/02/2025 15:00:00;0,00;38,40;26,60;70,50;2,90;940,30
02/02/2025 14:00:00;0,00;37,10;30,80;65,20;1,60;969,10
02/02/2025 13:00:00;0,00;35,50;37,10;97,90;1,80;1044,80
02/02/2025 12:00:00;0,00;33,70;39,70;117,20;2,30;997,60
02/02/2025 11:00:00;0,00;32,20;42,50;122,80;2,50;863,00
02/02/2025 10:00:00;0,00;30,40;48,20;132,20;2,00;718,40
02/02/2025 09:00:00;0,00;27,80;56,10;152,70;2,10;513,60
02/02/2025 08:00:00;0,00;24,80;62,30;182,70;2,20;282,50
02/02/2025 07:00:00;0,00;25,30;55,30;193,10;2,20;81,30
02/02/2025 06:00:00;0,00;26,90;48,10;5,80;4,50;0,00
02/02/2025 05:00:00;0,00;26,30;50,10;3,50;3,00;0,00
02/02/2025 04:00:00;0,00;25,90;53,00;19,40;2,50;0,00
02/02/2025 03:00:00;0,00;27,30;51,80;9,70;3,50;0,00
02/02/2025 02:00:00;0,00;26,70;53,80;2,60;3,70;0,00
02/02/2025 01:00:00;0,00;21,70;80,30;2,30;0,10;0,00
02/02/2025 00:00:00;0,00;23,40;74,60;43,50;0,50;0,00
01/02/2025 23:00:00;0,00;25,00;68,20;68,90;2,50;0,00
01/02/2025 22:00:00;0,00;26,00;62,90;73,40;2,80;0,00
01/02/2025 21:00:00;0,00;27,40;56,20;79,20;3,20;0,00
01/02/2025 20:00:00;0,00;29,50;50,60;86,00;3,60;6,20
01/02/2025 19:00:00;0,00;32,40;38,40;82,50;4,10;139,60
01/02/2025 18:00:00;0,00;34,40;33,70;88,60;4,00;380,80
01/02/2025 17:00:00;0,00;35,50;34,20;95,90;4,60;603,40
01/02/2025 16:00:00;0,00;36,30;32,60;102,90;4,50;788,20
01/02/2025 15:00:00;0,00;36,50;35,60;86,10;3,60;919,30
01/02/2025 14:00:00;0,00;35,70;40,20;111,50;4,20;951,70
01/02/2025 13:00:00;0,00;35,60;39,70;93,60;2,90;1039,90
01/02/2025 12:00:00;0,00;33,80;42,00;113,80;2,80;986,20
01/02/2025 11:00:00;0,00;32,40;43,90;146,30;2,20;853,80
01/02/2025 10:00:00;0,00;30,20;48,10;160,80;2,50;705,60
01/02/2025 09:00:00;0,00;27,60;53,10;181,50;1,50;488,90
01/02/2025 08:00:00;0,00;24,10;63,60;143,60;1,00;209,60
01/02/2025 07:00:00;0,00;20,70;78,10;194,90;0,60;58,60
01/02/2025 06:00:00;0,00;19,30;84,50;109,90;0,10;1,30
01/02/2025 05:00:00;0,00;19,10;84,70;306,40;0,00;0,00
01/02/2025 04:00:00;0,00;19,90;78,70;55,00;0,00;0,00
01/02/2025 03:00:00;0,00;19,90;79,50;55,00;0,00;0,00
01/02/2025 02:00:00;0,00;20,80;77,30;7,00;0,40;0,00
01/02/2025 01:00:00;0,00;21,30;75,20;323,90;0,40;0,00
01/02/2025 00:00:00;0,00;22,00;75,60;339,40;0,40;0,00
31/01/2025 23:00:00;0,00;24,80;67,10;43,00;0,70;0,00
31/01/2025 22:00:00;0,00;26,40;64,70;78,30;1,00;0,00
31/01/2025 21:00:00;0,00;28,50;59,60;73,50;1,60;0,00
31/01/2025 20:00:00;0,00;30,30;55,60;104,90;2,60;6,50
31/01/2025 19:00:00;0,00;32,80;48,00;112,30;3,40;142,50
31/01/2025 18:00:00;0,00;35,10;34,30;116,60;3,60;394,20
31/01/2025 17:00:00;0,00;36,50;31,90;122,80;3,20;618,10
31/01/2025 16:00:00;0,00;37,10;29,40;103,30;2,10;809,70
31/01/2025 15:00:00;0,00;37,00;30,60;103,50;2,10;966,40
31/01/2025 14:00:00;0,00;36,60;30,00;123,60;2,20;1051,20
31/01/2025 13:00:00;0,00;36,10;29,40;142,50;1,80;1071,10
31/01/2025 12:00:00;0,00;35,70;29,10;114,40;0,80;1023,30
31/01/2025 11:00:00;0,00;34,00;35,40;327,30;2,10;886,00
31/01/2025 10:00:00;0,00;32,60;40,60;353,20;3,30;717,40
31/01/2025 09:00:00;0,00;30,40;44,30;356,60;4,40;514,30
31/01/2025 08:00:00;0,00;28,40;47,60;4,40;4,90;291,80
31/01/2025 07:00:00;0,00;26,80;50,20;5,00;4,90;85,90
31/01/2025 06:00:00;0,00;26,20;51,80;6,40;4,50;3,30
31/01/2025 05:00:00;0,00;26,30;52,40;358,30;4,90;0,00
31/01/2025 04:00:00;0,00;26,40;52,90;2,80;4,50;0,00
31/01/2025 03:00:00;0,00;25,60;56,70;5,30;4,00;0,00
31/01/2025 02:00:00;0,00;20,70;81,20;23,60;0,60;0,00
